Title	URL	Assignees	Status	Estimated size	Real size
Create multiple pages for Router Outlet	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/24	robinrj6	Feature Archive	3	2
Deciding our Tshirt design	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/2	Stringrimm	Feature Archive	1	1
Setup Build Process For Backend	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/10	HansKiller-TH	Feature Archive	3	2
Setup Basic Angular Project (Frontend)	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/3	krueger-hash	Feature Archive	2	2
Create first architecture draft	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/8	fe27hity	Feature Archive	3	3
Setup Build Process For Frontend	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/11	robinrj6	Feature Archive	3	2
Create Basic Spring Boot Project	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/9	ervinn09	Feature Archive	2	2
Deciding our team logo	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/1	Stringrimm	Feature Archive	1	1
Familiarize with {insert REST/Zookeeper/...} Tech	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/7		Feature Archive		
Backend Techstack	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/4		Feature Archive		
Familiarize with Angular	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/6		Feature Archive		
Familiarize with Springboot	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/5		Feature Archive		
Backend: Create User Node	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/32	fe27hity	Feature Archive	3	3
